"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_source.label"
"Sao Tome and Principe","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2014",11.957,,"Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2014",16.89,,"Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2014",4.063,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2014",5.302,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2014",13.526,,"Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2014",20.126,,"Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2014",8.06,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2014",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2018",3.479,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2018",5.424,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2018",0.944,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2018",0.909,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2018",4.476,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2018",7.553,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2018",0.993,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2018",2.384,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2018",3.21,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2010",8.429,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2010",0.659,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2010",8.923,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2010",0.836,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2010",7.908,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2010",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2015",17.743,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2015",24.66,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2015",7.954,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2015",1.028,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2015",18.134,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2015",25.032,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2015",8.603,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2015",1.12,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2015",17.334,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2015",24.265,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2015",7.333,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HS - Demographic and Health Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2015",0.921,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2017",32.915,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2017",39.151,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2017",29.908,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2017",16.477,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2017",34.503,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2017",42.175,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2017",30.595,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2017",16.081,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2017",31.176,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2017",35.952,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2017",29.172,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2017",16.975,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","CLS - National Working Children Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2018",0.855,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","CLS - National Working Children Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2018",2.563,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","CLS - National Working Children Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2018",0.872,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","CLS - National Working Children Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2018",3.815,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","CLS - National Working Children Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2018",0.838,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","CLS - National Working Children Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2018",1.27,,"Repository: ILO-STATISTICS - Micro data processing"
"Turkmenistan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2016",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Turkmenistan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2016",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2016",7.24,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2016",8.491,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2016",8.949,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2016",2.382,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2016",7.619,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2016",7.611,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2016",12.21,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2016",2.932,"Unreliable","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2016",6.85,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2016",9.496,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2016",6.091,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2016",1.864,"Unreliable","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2019",25.94,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2019",44.231,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2019",1.591,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2019",32.865,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2019",54.463,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2019",18.526,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2019",32.623,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2011",0.771,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2011",0.858,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2011",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2011",0.856,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2011",0.835,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2011",0.589,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2011",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2011",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2011",0.701,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2011",1.143,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2011",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2014",22.794,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2014",22.081,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2014",29.139,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2014",16.416,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2014",24.223,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2014",22.606,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2014",31.751,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2014",19.17,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2014",21.277,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2014",21.535,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2014",26.255,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2014",13.446,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2017",7.679,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2017",5.373,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2017",9.503,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2017",7.489,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2017",6.09,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2017",3.215,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2015",3.972,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2015",6.235,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2015",2.309,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2015",4.617,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2015",7.368,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2015",2.274,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2015",3.29,,"Repository: ILO-STATISTICS - Micro data processing"
