Tags,Countries,Name,Quality checked,FileNumer,Selected for,ICVAC Category,Data provider,Notes,GenderDisaggregation,ThemeExcel,Source name,Level2,Formats,StatisticalUnit,AgeDisaggregation,DataType,Link,Aggregated indicator for comparative analysis,_autonumber,Count coverage,ID,Provider,Source,Category,Level_2,Country,Aggregation,ISO3,ICVAC code,Notes category,if composite
"['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']","['rectXemHhITSmpRLO', 'recuZ4np04sXJsqs9', 'recFr9YIVx1EQyFUX', 'recIk7aBuMBN98eKt', 'recA6MMaVV5a6FPai', 'recZ1BTkAGbF6m7Ya', 'recE7fj7YKhIbb8Uj']",Number of children with disabilities victims of violence (0-17 years) registered by child/social welfare authorities during the year,True,14.0,"['Analysis', 'Trends']",['recRNNpbea1t5UrGc'],['rechvPDOnRP36ZJVF'],"[ ] Refer to victims of domestic violence only.
",,Child victim,['recVmlmwwbziufrEx'],"['rec4o2Dl46v1kcQ2U', 'rec7Z05718HVkgLO1']",['xlsx'],['Victim'],,['Administrative'],"<https://www.unicef.org/transmonee/database-explorer?&dq=.PT_CHLD_DISAB_VIOLENCE_WELFARE....&startPeriod=2014&endPeriod=2024&_gl=1*1v9lz77*_ga*NzUxNzg3OTUwLjE3MTg2OTk5ODE.*_ga_ZEPV2PX419*MTcyMDA5ODAxMi4zLjEuMTcyMDEwMjI3My42MC4wLjA>.
",['recjj7zg9IyzRAqMY'],30,7,'30Number of children with disabilities victims of violence (0-17 years) registered by child/social welfare authorities during the year',UNICEF,TMEE Data Collection: 2023 Publication,Other acts of violence against a child not elsewhere classified,"AV - Age of the victim, BC - Background characteristics","Bulgaria, Croatia, Montenegro, Republic of Moldova, Armenia, Georgia, Kosovo",25 - UNICEF - Number of children with disabilities victims of violence (0-17 years) registered by child/social welfare authorities during the year,"['BGR', 'HRV', 'MNE', 'MDA', 'ARM', 'GEO', 'XKX']",[9],,
"['2016', '2017', '2018', '2019', '2020', '2021', '2022']","['rectXemHhITSmpRLO', 'recA6MMaVV5a6FPai', 'recZ1BTkAGbF6m7Ya']",Number of children with disabilities victims of violence (0-17 years) registered by healthcare authorities during the year,True,15.0,"['Analysis', 'Trends']",['recRNNpbea1t5UrGc'],['rechvPDOnRP36ZJVF'],,,Child victim,['recVmlmwwbziufrEx'],"['rec4o2Dl46v1kcQ2U', 'rec7Z05718HVkgLO1']",['xlsx'],['Victim'],,['Administrative'],"<https://www.unicef.org/transmonee/database-explorer?&dq=.PT_CHLD_DISAB_VIOLENCE_HEALTHCARE....&startPeriod=2014&endPeriod=2024&_gl=1*9k8svi*_ga*NzUxNzg3OTUwLjE3MTg2OTk5ODE.*_ga_ZEPV2PX419*MTcyMDA5ODAxMi4zLjEuMTcyMDEwMjQzNy42MC4wLjA>.
",['rectEu2IvLAxPptRu'],31,3,'31Number of children with disabilities victims of violence (0-17 years) registered by healthcare authorities during the year',UNICEF,TMEE Data Collection: 2023 Publication,Other acts of violence against a child not elsewhere classified,"AV - Age of the victim, BC - Background characteristics","Bulgaria, Armenia, Georgia",26 - UNICEF - Number of children with disabilities victims of violence (0-17 years) registered by healthcare authorities during the year,"['BGR', 'ARM', 'GEO']",[9],,
"['2016', '2017', '2018', '2019', '2020', '2021', '2022']","['rectXemHhITSmpRLO', 'recA6MMaVV5a6FPai', 'recZ1BTkAGbF6m7Ya']",Number of children with disabilities victims of violence (0-17 years) registered by education authorities during the year,True,16.0,"['Trends', 'Analysis']",['recRNNpbea1t5UrGc'],['rechvPDOnRP36ZJVF'],,,Child victim,['recVmlmwwbziufrEx'],"['rec4o2Dl46v1kcQ2U', 'rec7Z05718HVkgLO1']",['xlsx'],['Victim'],,['Administrative'],"<https://www.unicef.org/transmonee/database-explorer?&dq=.PT_CHLD_DISAB_VIOLENCE_EDUCATION....&startPeriod=2014&endPeriod=2024&_gl=1*ziug5b*_ga*NzUxNzg3OTUwLjE3MTg2OTk5ODE.*_ga_ZEPV2PX419*MTcyMDA5ODAxMi4zLjEuMTcyMDEwMjUzOS40NS4wLjA>.
",['recD93VvqfU3p7Knw'],32,3,'32Number of children with disabilities victims of violence (0-17 years) registered by education authorities during the year',UNICEF,TMEE Data Collection: 2023 Publication,Other acts of violence against a child not elsewhere classified,"AV - Age of the victim, BC - Background characteristics","Bulgaria, Armenia, Georgia",27 - UNICEF - Number of children with disabilities victims of violence (0-17 years) registered by education authorities during the year,"['BGR', 'ARM', 'GEO']",[9],,
['2020'],['recIk7aBuMBN98eKt'],"Endorsement of one or more traditional norms and beliefts about gender, sexual practices, and intimate partner violence amond 13-17 and 18-24 years old",True,19.0,,['recRNNpbea1t5UrGc'],['recPn568m2n9PjMxv'],,True,Perception,['recLgfijVAQzcuwVf'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],,['Survey'],"<https://files.mutualcdn.com/tfg/assets/files/Moldova-VACS-report-2020.pdf>
",,35,1,"'35Endorsement of one or more traditional norms and beliefts about gender, sexual practices, and intimate partner violence amond 13-17 and 18-24 years old'","""Ministry of Health, Labour and Social Protection (Republic of Moldova)""",Violence Against Children and Youth Survey (Republic of Moldova),Other acts of violence against a child not elsewhere classified,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Republic of Moldova,,['MDA'],[9],,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']","Experiencing physical, sexual or psychological violence before the age of 15 by an adult perpetrator",True,22.0,,"['receTPeJztnEKS7cY', 'recGQUl2pTCQZ3OMc', 'recjRQAFehn9xZ13Y']",['recG0VCnqOcObajVl'],,True,Physical or sexual violence,['recEatM3sZw2rrvSB'],"['rec4o2Dl46v1kcQ2U', 'rec25d67h34IEIdXW', 'recXFtPp7OTueASfz']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",,36,28,"'36Experiencing physical, sexual or psychological violence before the age of 15 by an adult perpetrator'",FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,"Sexual violence against a child, Physical violence against a child, Psychological violence against a child","AV - Age of the victim, AP - Age of the perpetrator, SV - Sex of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']","[3, 2, 4]",,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']",Physical and/or sexual violence by a partner or a non-partner since the age of 15,True,21.0,,"['receTPeJztnEKS7cY', 'recGQUl2pTCQZ3OMc']",['recG0VCnqOcObajVl'],,True,Physical or sexual violence,['recEatM3sZw2rrvSB'],"['rec4o2Dl46v1kcQ2U', 'recTroox2pG5HFZan', 'recXFtPp7OTueASfz']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",,37,28,'37Physical and/or sexual violence by a partner or a non-partner since the age of 15',FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,"Sexual violence against a child, Physical violence against a child","AV - Age of the victim, IP - Individual perpetrator, SV - Sex of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']","[3, 2]",,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']",Experiencing physical or sexual violence before the age of 15 by an adult perpetrator,True,23.0,,"['recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY']",['recG0VCnqOcObajVl'],,True,,['recEatM3sZw2rrvSB'],"['rec25d67h34IEIdXW', 'rec4o2Dl46v1kcQ2U']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",,38,28,'38Experiencing physical or sexual violence before the age of 15 by an adult perpetrator',FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,"Physical violence against a child, Sexual violence against a child","AP - Age of the perpetrator, AV - Age of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']","[2, 3]",,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']",Experiencing physical violence before the age of 15 by an adult perpetrator,True,24.0,['Analysis'],['recGQUl2pTCQZ3OMc'],['recG0VCnqOcObajVl'],,True,,['recEatM3sZw2rrvSB'],"['rec25d67h34IEIdXW', 'rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",['recVzp3NFphdph6hL'],39,28,'39Experiencing physical violence before the age of 15 by an adult perpetrator',FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,Physical violence against a child,"AP - Age of the perpetrator, AV - Age of the victim, SV - Sex of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",6 - FRA - Experiencing physical violence before the age of 15 by an adult perpetrator,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']",[2],,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']",Experiencing sexual violence before the age of 15 by an adult perpetrator,True,25.0,['Analysis'],['receTPeJztnEKS7cY'],['recG0VCnqOcObajVl'],,True,,['recEatM3sZw2rrvSB'],"['rec4o2Dl46v1kcQ2U', 'rec25d67h34IEIdXW', 'recXFtPp7OTueASfz']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",['rec7CtQF9uRe4ult5'],40,28,'40Experiencing sexual violence before the age of 15 by an adult perpetrator',FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,Sexual violence against a child,"AV - Age of the victim, AP - Age of the perpetrator, SV - Sex of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",7 - FRA - Experiencing sexual violence before the age of 15 by an adult perpetrator,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']",[3],,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']",Experiencing psychological violence before the age of 15 by an adult family member or a relative,True,26.0,['Analysis'],['recjRQAFehn9xZ13Y'],['recG0VCnqOcObajVl'],,True,,['recEatM3sZw2rrvSB'],"['rec4o2Dl46v1kcQ2U', 'rec25d67h34IEIdXW', 'recTroox2pG5HFZan', 'recXFtPp7OTueASfz']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",['reckWcNUCH69rwHOw'],41,28,'41Experiencing psychological violence before the age of 15 by an adult family member or a relative',FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,Psychological violence against a child,"AV - Age of the victim, AP - Age of the perpetrator, IP - Individual perpetrator, SV - Sex of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",8 - FRA - Experiencing sexual violence before the age of 15 by an adult perpetrator,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']",[4],,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']","Physical violence before the age of 15 by an adult perpetrator, by type of perpetrator",True,27.0,['Analysis'],['recGQUl2pTCQZ3OMc'],['recG0VCnqOcObajVl'],"[ ] Well done
",True,,['recEatM3sZw2rrvSB'],"['rec4o2Dl46v1kcQ2U', 'rec25d67h34IEIdXW', 'recTroox2pG5HFZan', 'recXFtPp7OTueASfz']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",['recVzp3NFphdph6hL'],42,28,"'42Physical violence before the age of 15 by an adult perpetrator, by type of perpetrator'",FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,Physical violence against a child,"AV - Age of the victim, AP - Age of the perpetrator, IP - Individual perpetrator, SV - Sex of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",6 - FRA - Experiencing physical violence before the age of 15 by an adult perpetrator,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']",[2],,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']","Sexual violence before the age of 15 by an adult perpetrator, by type of perpetrator",True,28.0,,['receTPeJztnEKS7cY'],['recG0VCnqOcObajVl'],,True,,['recEatM3sZw2rrvSB'],"['rec4o2Dl46v1kcQ2U', 'rec25d67h34IEIdXW', 'recTroox2pG5HFZan', 'recXFtPp7OTueASfz']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",,43,28,"'43Sexual violence before the age of 15 by an adult perpetrator, by type of perpetrator'",FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,Sexual violence against a child,"AV - Age of the victim, AP - Age of the perpetrator, IP - Individual perpetrator, SV - Sex of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']",[3],,
['2012'],"['rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'recD7yEZsLX0AeQCY', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'recyl5TBJ0fk8pyIO', 'recHNeQ80wLpeXsgx', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recuZ4np04sXJsqs9', 'rect7um7Tj1pktlut', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recGkCDST8vV2LlZs', 'recFDmEvbCIjl9X3Y', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recKo7MyQkGLwTLh5', 'recy622uRTFQYDLQ2', 'recewEvWRKm3rG4qR', 'recg4JZtvmJitt8sK', 'rec2w8ZIOtYRHHmhw', 'recZslZUm9qXK3tZp']","Psychological violence before the age of 15 by an adult family member or a relative, by type of perpetrator",True,29.0,,['recjRQAFehn9xZ13Y'],['recG0VCnqOcObajVl'],,True,,['recEatM3sZw2rrvSB'],"['rec4o2Dl46v1kcQ2U', 'rec25d67h34IEIdXW', 'recTroox2pG5HFZan', 'recXFtPp7OTueASfz']",['xls'],['Rate'],,['Survey'],"<https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey>
",['recOXSUFXXVEsuAyS'],44,28,"'44Psychological violence before the age of 15 by an adult family member or a relative, by type of perpetrator'",FRA - European Union Agency for Fundamental Rights,Survey on violence against women in EU,Psychological violence against a child,"AV - Age of the victim, AP - Age of the perpetrator, IP - Individual perpetrator, SV - Sex of the victim","Austria, Belgium, Bulgaria, Cyprus, Czechia, Germany, Denmark, Estonia, Greece, Spain, Finland, France, Croatia, Hungary, Ireland, Italy, Lithuania, Luxembourg, Latvia, Malta, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Netherlands (Kingdom of the), United Kingdom of Great Britain and Northern Ireland",40 - Psychological violence,"['AUT', 'BEL', 'BGR', 'CYP', 'CZE', 'DEU', 'DNK', 'EST', 'GRC', 'ESP', 'FIN', 'FRA', 'HRV', 'HUN', 'IRL', 'ITA', 'LTU', 'LUX', 'LVA', 'MLT', 'POL', 'PRT', 'ROU', 'SWE', 'SVN', 'SVK', 'NLD', 'GBR']",[4],,
