"Country","ISO3","Indicator","Year","Value","Sex","AgeGroup","StatisticalUnit","Source","Dataset","ICVACCategory","WealthQuintile","IDPstatus","SettlementType","Comments","Reliability"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",56.25711,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",59.63919,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",68.35236,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",998,NA,"<1","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",24.80459,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",39.85816,NA,"2","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",49.84494,NA,"3","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",60.22263,NA,"4","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",66.18442,NA,"5-9","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",62.14937,NA,"10-14","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",998,NA,"15-17","Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",998,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any psychological aggression","2019",998,NA,NA,"Rate","MICS 2019","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",59.75479,"Total",NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",61.27121,"Male",NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",58.14131,"Female",NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",56.76643,NA,NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",62.34855,NA,NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",65.87074,NA,NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",55.97809,NA,NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",998,NA,"<1","Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",32.68503,NA,NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",55.59169,NA,"2","Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",64.02474,NA,"3","Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",62.83897,NA,"4","Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",65.23497,NA,"5-9","Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",60.1815,NA,"10-14","Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",998,NA,"15-17","Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",998,NA,NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Uzbekistan","UZB","Violent discipline - Any psychological aggression","2022",998,NA,NA,"Rate","MICS 2022","MICS-PSY-VIOLENCE","Psychological violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
