"Country","ISO3","Indicator","Year","Value","Sex","AgeGroup","StatisticalUnit","Source","Dataset","ICVACCategory","WealthQuintile","IDPstatus","SettlementType","Comments","Reliability"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",34.55215,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",36.25952,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",28.38044,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",998,NA,"<1","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",26.15952,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",30.99628,NA,"2","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",36.90623,NA,"3","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",39.6267,NA,"4","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",40.27082,NA,"5-9","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",19.88103,NA,"10-14","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",998,NA,"15-17","Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",998,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",998,NA,NA,"Rate","MICS 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",40.61758,"Total",NA,"Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",43.08756,"Male",NA,"Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",37.9902,"Female",NA,"Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",41.12149,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",39,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",38.98305,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",40.13158,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",998,NA,"<1","Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",32.71028,NA,NA,"Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",38.01653,NA,"2","Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",39.4958,NA,"3","Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",42.85714,NA,"4","Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",47.0339,NA,"5-9","Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",37.14286,NA,"10-14","Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Not applicable for Census"
"Montenegro","MNE","Violent discipline - Any physical punishment","2018",998,NA,"15-17","Rate","MICS Roma settlements 2018","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable for Census"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",19.47509,"Total",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",20.77242,"Male",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",18.00273,"Female",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",19.67563,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",19.1737,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",21.27146,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",20.50967,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",998,NA,"<1","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",11.41089,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",25.10636,NA,"2","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",32.95848,NA,"3","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",25.49069,NA,"4","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",22.7398,NA,"5-9","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",10.0486,NA,"10-14","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",998,NA,"15-17","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",40.19592,"Total",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",42.79454,"Male",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",37.34895,"Female",NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",41.93821,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",36.43597,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",43.4211,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",35.43888,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",998,NA,"<1","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",30.76186,NA,NA,"Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",45.71831,NA,"2","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",48.06313,NA,"3","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",55.30379,NA,"4","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",49.35088,NA,"5-9","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",23.60535,NA,"10-14","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2019",998,NA,"15-17","Rate","MICS Roma settlements 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",48.82774,"Total",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",52.77021,"Male",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",44.65728,"Female",NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",44.779,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",51.65262,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",47.57173,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",46.24458,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",998,NA,"<1","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",29.21914,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",45.72063,NA,"2","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",54.32079,NA,"3","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",61.36866,NA,"4","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",56.16909,NA,"5-9","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",38.77293,NA,"10-14","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",998,NA,"15-17","Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2019",998,NA,NA,"Rate","MICS 2019","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",29.34977,"Total",NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",31.71545,"Male",NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",26.83267,"Female",NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",27.54652,NA,NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",30.91492,NA,NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",36.59922,NA,NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",25.15958,NA,NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",998,NA,"<1","Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",19.19546,NA,NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",27.92589,NA,"2","Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",39.87868,NA,"3","Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",33.87942,NA,"4","Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",35.42207,NA,"5-9","Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",21.99959,NA,"10-14","Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",998,NA,"15-17","Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",998,NA,NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Uzbekistan","UZB","Violent discipline - Any physical punishment","2022",998,NA,NA,"Rate","MICS 2022","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
